bathrooms,bedrooms,pets_allowed,price,square_feet,state
1.0,1.0,0,989,791,TX
1.0,1.0,1,780,791,OK
1.0,1.0,1,700,791,TX
1.0,1.0,0,3047,792,CA
1.0,1.0,0,2552,792,MA
2.0,3.0,0,2084,792,TX
2.0,2.0,0,1612,792,MN
1.0,1.0,0,1401,792,TX
1.0,1.0,0,1365,792,NJ
1.0,1.0,0,1130,792,TX
1.0,1.0,1,980,792,GA
1.0,1.0,1,954,792,KS
1.0,1.0,1,944,792,TX
1.0,1.0,1,925,792,WI
1.0,2.0,1,795,792,IN
1.0,2.0,1,740,792,IA
1.0,2.0,1,695,792,IN
1.0,2.0,0,595,792,MI
1.0,1.0,1,545,792,MO
1.0,0.0,0,3567,793,CA
1.0,1.0,0,1333,793,TX
1.0,1.0,0,959,793,TX
1.0,2.0,1,760,793,TX
1.0,1.0,1,2990,794,MI
1.0,1.0,1,1999,794,WA
1.0,2.0,0,1796,794,TX
1.0,1.0,1,1530,794,CO
1.0,1.0,0,1430,794,CO
1.0,1.0,1,1070,794,GA
1.0,1.0,0,1018,794,PA
1.0,1.0,1,995,794,MN
1.0,1.0,1,2470,795,CA
2.0,2.0,1,2050,795,WA
1.0,1.0,1,1370,795,WI
1.0,1.0,1,1355,795,TX
1.0,2.0,1,1217,795,MD
1.0,1.0,1,1100,795,LA
1.0,1.0,1,1010,795,IN
1.0,1.0,0,1007,795,TX
1.0,1.0,0,999,795,TX
1.0,2.0,1,750,795,TX
1.0,1.0,1,1775,796,TX
1.0,1.0,1,1463,796,CO
1.0,1.0,1,1440,796,GA
1.0,1.0,1,1395,796,NJ
2.0,2.0,0,1330,796,TX
1.0,1.0,1,1205,796,TX
1.0,2.0,0,1115,796,WI
1.0,1.0,0,1060,796,NV
1.0,2.0,1,945,796,MD
1.0,1.0,0,894,796,TX
1.0,1.0,0,2914,797,NJ
1.0,1.0,0,1610,797,MD
1.0,1.0,1,1522,797,MD
1.0,1.0,1,1483,797,FL
1.0,1.0,0,1380,797,TX
1.0,1.0,1,1346,797,NC
1.0,1.0,1,1247,797,GA
1.0,1.0,1,1202,797,GA
1.0,1.0,0,1003,797,TX
1.0,1.0,1,980,797,IN
1.0,1.0,0,940,797,OK
1.0,1.0,0,890,797,OK
1.0,1.0,0,880,797,OK
1.0,1.0,1,825,797,LA
1.0,1.0,0,2355,798,NJ
1.0,1.0,1,2095,798,CA
1.0,1.0,0,1955,798,TN
1.0,1.0,0,1240,798,NC
1.0,1.0,1,935,798,MN
1.0,1.0,1,845,798,TX
1.0,2.0,1,750,798,IL
1.0,1.0,1,1299,799,TX
1.0,1.0,1,1064,799,KS
1.0,1.0,1,1039,799,UT
1.0,1.0,1,2875,800,CA
1.5,1.0,1,2700,800,CA
1.0,1.0,0,2655,800,CA
1.0,1.0,0,2600,800,CA
1.0,1.0,1,2560,800,TX
1.0,1.0,1,2550,800,NJ
1.0,1.0,0,2300,800,NY
1.0,1.0,0,2221,800,CA
1.0,1.0,1,2205,800,VA
1.0,2.0,0,2195,800,CA
1.0,2.0,1,2105,800,NJ
2.0,2.0,0,2000,800,SC
1.5,2.0,1,1995,800,CA
1.0,1.0,0,1995,800,MN
1.0,1.0,1,1995,800,TX
1.5,2.0,1,1975,800,CA
1.0,2.0,1,1975,800,CA
1.0,2.0,1,1950,800,CA
1.0,1.0,1,1918,800,WA
1.5,2.0,0,1900,800,CA
1.0,2.0,0,1885,800,NJ
1.0,1.0,0,1825,800,CA
1.0,1.0,1,1795,800,WA
1.0,1.0,0,1795,800,CA
1.0,2.0,1,1795,800,OR
1.0,1.0,1,1785,800,CA
1.5,1.0,0,1750,800,PA
1.0,1.0,1,1750,800,MN
1.5,2.0,0,1750,800,PA
1.0,1.0,0,1719,800,MA
1.0,2.0,1,1700,800,PA
1.0,1.0,1,1699,800,GA
1.0,1.0,1,1695,800,MN
1.0,2.0,1,1675,800,CA
1.0,1.0,0,1657,800,WA
1.0,2.0,1,1600,800,VT
1.0,1.0,0,1600,800,NJ
1.0,2.0,0,1599,800,CO
1.0,1.0,0,1595,800,NJ
1.0,2.0,1,1595,800,IL
1.0,2.0,1,1585,800,WA
2.0,2.0,0,1575,800,MD
1.0,1.0,0,1555,800,NJ
1.0,2.0,0,1550,800,WI
1.0,2.0,0,1550,800,CA
1.0,2.0,1,1486,800,IL
1.0,2.0,1,1470,800,WI
1.0,2.0,1,1465,800,MD
1.0,2.0,1,1450,800,UT
1.0,1.0,1,1427,800,MD
1.0,2.0,1,1425,800,GA
1.0,1.0,1,1400,800,PA
1.0,1.0,1,1400,800,NC
1.0,1.0,1,1375,800,MD
1.0,1.0,0,1365,800,MN
1.0,2.0,1,1365,800,GA
1.0,1.0,0,1360,800,TX
1.0,1.0,1,1350,800,NY
1.0,1.0,1,1314,800,CO
1.0,2.0,1,1300,800,TX
1.0,1.0,0,1300,800,NJ
2.0,1.0,0,1295,800,MN
1.0,2.0,1,1269,800,AZ
1.0,2.0,0,1264,800,FL
1.0,1.0,1,1250,800,MN
1.0,1.0,0,1250,800,FL
1.0,2.0,1,1250,800,MA
1.0,1.0,0,1245,800,MD
1.0,1.0,0,1225,800,IL
1.0,1.0,1,1219,800,MI
1.0,1.0,1,1199,800,FL
1.0,2.0,1,1195,800,OR
2.5,2.0,1,1194,800,NC
1.0,1.0,0,1185,800,MD
1.0,1.0,1,1185,800,GA
1.0,0.0,0,1150,800,RI
1.0,1.0,1,1139,800,FL
1.0,1.0,1,1125,800,WI
1.0,2.0,0,1100,800,CO
1.0,2.0,0,1100,800,WA
1.0,1.0,1,1070,800,MN
1.0,1.0,1,1065,800,WI
1.0,1.0,1,1050,800,IL
1.0,2.0,1,1049,800,NC
1.0,2.0,0,1030,800,MI
1.0,1.0,0,1030,800,NJ
1.0,2.0,1,1025,800,NY
1.0,2.0,0,1025,800,CO
1.0,1.0,0,1025,800,MD
1.0,2.0,1,1015,800,AK
1.0,2.0,1,1000,800,IN
1.0,2.0,0,999,800,TX
1.0,2.0,1,999,800,NC
1.0,1.0,0,990,800,PA
1.0,2.0,0,982,800,CT
1.0,1.0,1,979,800,AL
1.0,2.0,0,960,800,IN
1.0,1.0,1,960,800,MD
1.0,1.0,1,959,800,MI
1.0,1.0,0,950,800,PA
1.0,2.0,1,950,800,MO
1.0,2.0,1,950,800,KS
1.0,2.0,1,950,800,CT
1.0,1.0,0,940,800,MD
1.0,1.0,1,925,800,IL
1.0,2.0,1,925,800,TX
1.0,2.0,1,915,800,FL
1.0,2.0,1,900,800,MO
1.0,1.0,1,900,800,OK
1.0,1.0,1,895,800,AL
1.0,2.0,0,895,800,OK
1.0,1.0,0,892,800,NC
1.0,1.0,1,879,800,AR
1.0,2.0,1,875,800,IN
1.0,2.0,0,875,800,TX
1.0,1.0,0,855,800,TX
1.0,1.0,1,854,800,OH
2.0,2.0,0,850,800,TX
1.0,1.0,0,850,800,CO
1.0,1.0,1,845,800,NE
1.0,1.0,1,845,800,NE
1.0,2.0,1,825,800,NE
1.0,1.0,1,815,800,GA
1.0,2.0,0,800,800,CO
1.0,2.0,0,800,800,CO
1.0,1.0,1,795,800,MO
1.0,1.0,1,790,800,MI
1.0,2.0,0,775,800,OH
1.0,1.0,1,775,800,MO
1.0,2.0,0,750,800,IA
1.0,1.0,1,750,800,KY
1.0,2.0,0,750,800,IA
1.0,1.0,0,750,800,IL
1.0,2.0,1,749,800,OK
1.0,2.0,1,745,800,CO
1.0,1.0,1,729,800,TX
1.0,2.0,0,725,800,IA
1.0,2.0,0,725,800,IA
2.0,2.0,1,725,800,IL
1.0,1.0,0,725,800,PA
1.0,3.0,0,720,800,IA
1.0,2.0,0,720,800,NE
1.0,1.0,1,700,800,IN
1.0,1.0,0,700,800,GA
1.0,2.0,0,695,800,MO
1.0,1.0,1,675,800,MO
1.0,2.0,1,675,800,IA
1.0,2.0,0,675,800,TX
1.0,2.0,1,675,800,PA
1.0,2.0,0,660,800,MO
1.0,2.0,0,660,800,IA
1.0,2.0,1,650,800,NE
1.5,2.0,0,650,800,ND
1.0,2.0,1,630,800,MO
1.0,2.0,1,629,800,TX
1.0,2.0,0,625,800,ND
1.0,2.0,1,625,800,ND
1.0,1.0,1,580,800,TX
1.0,1.0,1,555,800,GA
1.0,1.0,0,550,800,MI
1.0,1.0,1,475,800,MO
1.0,1.0,1,910,801,OH
1.0,1.0,1,830,801,OK
1.0,2.0,0,760,801,IA
1.0,2.0,0,632,801,OK
1.0,1.0,1,2816,802,CA
1.0,1.0,1,1824,802,TX
1.0,2.0,0,1695,802,CA
1.0,1.0,1,1656,802,CO
1.0,3.0,1,1365,802,WI
1.0,1.0,0,1280,802,TX
1.0,1.0,0,1065,802,NC
1.0,1.0,0,985,802,TX
1.0,1.0,0,985,802,TX
1.0,1.0,1,975,802,TX
1.0,1.0,1,949,802,NC
1.0,1.0,0,695,802,ND
1.0,1.0,0,1795,803,NJ
1.0,1.0,1,1475,803,CA
2.0,2.0,0,1325,803,CA
1.0,2.0,1,1180,803,WI
1.0,1.0,1,1175,803,MO
1.0,1.0,1,1079,803,CO
1.0,2.0,0,1025,803,TX
1.0,2.0,1,1025,803,TX
1.0,2.0,0,1025,803,TX
1.0,1.0,1,899,803,IN
1.0,1.0,1,2145,804,TX
1.0,1.0,1,1850,804,MA
1.0,1.0,1,1415,804,MD
1.0,2.0,1,1358,804,WA
1.0,2.0,1,1318,804,WA
1.0,1.0,1,1235,804,MD
1.0,2.0,1,725,804,IN
1.0,2.0,0,600,804,TX
1.0,1.0,1,1860,805,MD
1.0,1.0,0,1730,805,MD
1.0,1.0,0,1730,805,MD
1.0,1.0,0,1710,805,CA
1.0,1.0,1,1545,805,CO
1.0,1.0,0,1394,805,MD
1.0,1.0,1,1322,805,MD
1.0,2.0,1,1025,805,CO
1.0,1.0,1,975,805,MO
1.5,2.0,0,563,805,TX
1.0,1.0,0,2338,806,DC
1.0,1.0,0,2249,806,DC
1.0,1.0,0,1500,806,TX
1.0,1.0,1,1400,806,TX
1.0,1.0,1,1110,806,FL
1.0,1.0,1,940,806,PA
1.0,1.0,1,939,806,NC
1.0,2.0,1,650,806,KS
1.0,2.0,0,595,806,MI
1.0,1.0,0,1110,807,NC
1.0,1.0,1,1095,807,ID
1.0,1.0,0,2457,808,WA
1.0,1.0,0,1649,808,CA
1.0,2.0,1,1325,808,WI
1.0,1.0,0,1295,808,MD
1.0,1.0,1,1205,808,GA
1.0,1.0,0,1080,808,OK
1.0,1.0,0,1055,808,OK
1.0,1.0,0,953,808,NC
1.0,1.0,1,830,808,NC
1.0,2.0,0,820,808,MO
1.0,2.0,1,650,808,TX
2.0,3.0,0,400,808,IL
1.0,1.0,0,5525,809,CA
1.0,1.0,1,2195,809,CA
1.0,1.0,0,1247,809,WA
1.0,1.0,1,919,809,KY
1.0,1.0,1,911,809,TX
1.0,1.0,0,845,809,OH
1.0,1.0,0,830,809,OH
1.0,2.0,1,3010,810,MA
1.0,1.0,0,2095,810,NJ
1.0,1.0,1,1900,810,TX
1.0,1.0,1,1795,810,NJ
1.0,2.0,0,1550,810,MA
1.0,2.0,1,1515,810,CA
1.0,1.0,0,1425,810,WA
1.0,2.0,0,1278,810,MD
1.0,1.0,1,1200,810,MN
1.0,1.0,1,1150,810,NY
1.0,1.0,1,855,810,OK
2.0,2.0,1,825,810,TX
1.0,2.0,1,774,810,OH
1.0,1.0,1,758,810,OK
1.0,1.0,1,731,810,OK
1.0,2.0,1,725,810,IA
1.0,2.0,0,702,810,OH
1.0,2.0,0,700,810,IA
1.0,1.0,1,1315,811,TX
1.0,1.0,1,1155,811,AZ
1.0,1.0,1,975,811,NE
1.0,2.0,1,958,811,NC
1.0,1.0,0,925,811,IN
1.0,2.0,1,909,811,NC
1.0,3.0,0,600,811,NV
1.0,2.0,1,1650,812,VT
1.0,3.0,0,1595,812,WI
1.0,1.0,1,1277,812,MD
1.0,1.0,1,1146,812,WI
1.5,2.0,0,1100,812,TX
1.0,2.0,1,1025,812,NC
1.0,1.0,0,1025,812,MA
1.0,1.0,0,999,812,MN
1.0,2.0,1,895,812,WI
1.0,1.0,1,891,812,IA
1.0,1.0,0,835,812,ND
1.0,1.0,1,1365,813,TX
1.0,1.0,0,1328,813,TX
1.0,1.0,0,815,813,TX
1.0,1.0,1,1650,814,MD
1.0,1.0,1,1595,814,MO
1.0,1.0,1,1240,814,NJ
1.0,1.0,1,1015,814,GA
1.0,1.0,1,995,814,GA
1.0,2.0,0,700,814,IA
1.0,1.0,1,2595,815,NJ
1.0,1.0,0,2585,815,NJ
1.0,2.0,0,1799,815,WA
1.0,1.0,1,1570,815,MD
1.0,1.0,1,1415,815,TX
1.5,2.0,0,1000,815,CO
1.0,1.0,1,919,815,NC
1.0,2.0,0,639,815,OH
1.0,2.0,1,539,815,OH
1.0,2.0,1,2195,816,CA
1.0,1.0,0,1555,816,TX
1.0,2.0,0,1195,816,WA
1.0,2.0,0,1150,816,WA
1.0,1.0,1,1048,816,NC
1.0,2.0,1,875,816,ND
1.0,2.0,1,745,816,IA
1.0,1.0,1,1799,817,MA
2.0,3.0,0,1595,817,OR
1.0,1.0,1,1195,817,NY
1.0,2.0,1,1025,817,MO
1.0,1.0,1,935,817,TX
1.0,1.0,0,2148,818,NJ
1.0,1.0,0,1733,818,MD
1.0,1.0,0,1638,818,MD
1.0,1.0,0,1631,818,MD
1.0,1.0,0,1400,818,NC
1.0,1.0,1,1178,818,TX
1.0,1.0,1,959,818,FL
1.0,1.0,0,4300,819,CA
1.0,1.0,1,3525,819,NJ
1.0,0.0,1,2900,819,CA
1.0,1.0,0,2580,819,NJ
1.0,1.0,1,1735,819,TX
1.0,1.0,1,1401,819,GA
1.0,2.0,0,1400,819,MD
1.0,2.0,1,1250,819,GA
1.0,1.0,1,1185,819,WI
1.0,1.0,1,1103,819,CO
1.0,1.0,0,1005,819,PA
1.0,3.0,0,990,819,IL
1.0,1.0,0,2048,820,WA
1.0,2.0,1,1900,820,CA
1.0,1.0,1,1900,820,OR
1.0,1.0,0,1840,820,MD
1.0,1.0,0,1733,820,PA
1.0,1.0,1,1700,820,ND
1.0,2.0,1,1685,820,WA
1.0,3.0,1,1663,820,IL
1.0,2.0,1,1600,820,CA
1.0,2.0,1,1549,820,WA
1.0,2.0,1,1456,820,PA
1.0,2.0,1,1455,820,WA
1.0,1.0,1,1373,820,TX
1.0,1.0,1,1370,820,TX
1.0,1.0,1,1315,820,TX
1.0,1.0,0,1225,820,WA
1.0,2.0,1,1220,820,CO
1.0,1.0,1,1215,820,WA
1.0,1.0,1,1202,820,WA
1.0,1.0,1,1177,820,KS
1.0,1.0,0,1115,820,MD
1.0,1.0,0,1115,820,MD
1.0,1.0,1,1025,820,UT
1.0,1.0,1,1022,820,TX
1.0,1.0,1,1015,820,GA
1.0,1.0,1,873,820,GA
1.0,1.0,1,835,820,ND
1.0,1.0,1,835,820,ND
1.0,1.0,0,775,820,ND
1.0,2.0,0,735,820,OH
1.0,2.0,0,625,820,OK
1.0,1.0,1,585,820,WI
1.0,1.0,1,1695,821,MT
1.0,1.0,0,910,821,GA
1.0,2.0,1,650,821,TX
1.0,1.0,1,1870,822,TX
1.0,2.0,1,1795,822,WA
1.0,2.0,0,975,822,TX
1.0,1.0,0,880,822,KS
1.0,1.0,0,800,822,ND
1.0,1.0,0,2560,823,NJ
1.0,1.0,1,1575,823,WI
1.0,1.0,1,1560,823,WI
1.0,2.0,1,1280,823,TX
1.0,1.0,0,1169,823,NV
1.0,1.0,0,1159,823,GA
2.0,2.0,0,1100,823,IA
1.0,1.0,1,2035,824,WA
1.0,2.0,1,1840,824,WA
2.0,3.0,0,1736,824,GA
1.0,1.0,0,1549,824,TX
1.0,1.0,1,1405,824,TX
1.0,1.0,1,1150,824,MN
1.0,1.0,1,1070,824,UT
1.0,2.0,1,1005,824,NC
1.0,2.0,1,995,824,NC
1.0,1.0,0,600,824,TX
1.0,2.0,0,2475,825,CA
1.0,1.0,1,2199,825,CA
1.0,1.0,0,2125,825,TX
1.0,2.0,0,1895,825,WA
1.0,1.0,0,1800,825,NJ
1.0,1.0,1,1645,825,GA
2.0,2.0,0,1600,825,PA
1.0,1.0,0,1587,825,NJ
1.0,2.0,1,1550,825,TX
1.0,2.0,1,1549,825,IL
1.0,2.0,0,1525,825,GA
1.0,1.0,1,1495,825,MA
1.0,1.0,0,1436,825,CO
1.0,1.0,0,1425,825,CO
1.0,1.0,1,1400,825,PA
1.0,1.0,0,1376,825,CO
1.0,1.0,1,1346,825,NC
1.0,2.0,1,1265,825,MD
1.0,2.0,0,1185,825,OR
1.0,2.0,1,1015,825,CO
1.5,1.0,1,1005,825,NJ
1.0,2.0,1,985,825,NE
1.5,2.0,1,955,825,OH
1.0,1.0,1,925,825,MO
1.0,2.0,0,875,825,WA
1.0,1.0,1,850,825,NE
1.0,2.0,1,825,825,TN
1.0,1.0,1,775,825,AR
1.0,2.0,0,710,825,MI
1.0,2.0,1,700,825,IN
1.0,2.0,1,615,825,KY
1.0,1.0,0,1899,826,WA
1.0,1.0,0,1450,826,CO
1.0,1.0,1,1300,826,FL
1.0,1.0,1,1275,826,GA
1.0,1.0,1,1009,826,FL
1.0,1.0,1,950,826,TX
1.0,1.0,1,900,826,TX
1.0,1.0,1,2895,827,CA
1.0,1.0,1,1700,827,VA
1.0,1.0,1,1650,827,NJ
1.0,1.0,0,1315,827,GA
1.0,1.0,0,1191,827,TX
1.0,1.0,1,976,827,TX
1.0,1.0,1,964,827,VA
1.0,1.0,1,958,827,TN
1.0,1.0,1,2290,828,TX
1.0,1.0,0,1800,828,MD
1.0,1.0,0,1688,828,VA
2.0,2.0,1,1568,828,PA
1.0,1.0,1,1395,828,FL
1.0,1.0,1,1250,828,MD
1.0,1.0,1,1220,828,MD
1.0,1.0,1,1070,828,GA
2.0,2.0,1,635,828,IA
1.0,2.0,0,625,828,GA
1.0,1.0,1,2870,829,WA
1.0,1.0,1,1729,829,GA
1.0,2.0,0,1695,829,CO
1.0,1.0,0,1380,829,TX
1.0,1.0,0,1281,829,VA
1.0,1.0,1,1970,830,NJ
1.0,1.0,1,1876,830,MA
1.0,2.0,0,1875,830,NJ
1.0,1.0,1,1790,830,IL
1.0,1.0,0,1570,830,CA
1.0,2.0,0,1550,830,WA
1.0,2.0,0,1486,830,NE
1.0,1.0,0,1475,830,NJ
1.0,1.0,1,1430,830,WI
1.0,1.0,0,1420,830,VA
1.0,1.0,1,1330,830,WI
1.0,2.0,1,1270,830,NH
1.0,1.0,1,1039,830,GA
1.0,1.0,0,1018,830,GA
1.0,2.0,0,920,830,OH
1.0,2.0,0,899,830,UT
1.0,2.0,0,799,830,VA
1.0,1.0,1,795,830,TX
2.0,2.0,1,781,830,TX
1.0,2.0,1,680,830,VA
1.0,1.0,0,1882,831,NJ
1.0,3.0,1,1290,831,MO
1.0,1.0,1,850,831,OH
1.0,1.0,0,2920,832,NJ
1.0,1.0,0,2495,832,NJ
1.0,1.0,1,1700,832,TX
1.0,2.0,0,1550,832,GA
1.0,2.0,1,1325,832,OR
1.0,2.0,1,1245,832,MO
1.0,1.0,0,981,832,NC
1.0,1.0,1,952,832,PA
1.0,1.0,1,891,832,OK
1.0,1.0,1,800,832,TN
1.0,1.0,0,1800,833,MA
1.0,1.0,1,1445,833,OR
1.0,2.0,1,1399,833,NH
1.0,1.0,0,1335,833,FL
1.0,2.0,1,1300,833,NV
1.0,2.0,1,1299,833,NH
1.0,2.0,0,1245,833,NJ
1.0,2.0,0,1209,833,NJ
1.0,1.0,1,1092,833,TX
1.0,1.0,0,1025,833,MN
1.0,1.0,1,999,833,WI
1.0,1.0,1,969,833,NC
1.0,1.0,1,885,833,NE
2.0,2.0,1,2275,834,CA
1.0,1.0,0,2265,834,NC
1.0,2.0,0,1950,834,CA
1.0,1.0,0,1710,834,CA
1.0,1.0,1,1350,834,TX
1.5,1.0,0,1015,834,TX
1.0,1.0,1,905,834,TX
1.0,2.0,0,795,834,ND
1.0,1.0,1,2184,835,TX
2.0,2.0,0,2095,835,CA
1.0,2.0,1,1898,835,NJ
1.0,1.0,1,1350,835,MO
1.0,2.0,1,1245,835,MD
1.0,1.0,1,1029,835,NC
1.0,1.0,1,925,835,FL
1.0,1.0,1,870,835,NE
1.0,1.0,0,1545,836,MD
1.0,1.0,0,1320,836,MD
1.0,1.0,0,1180,836,TX
1.0,1.0,0,1123,836,TX
1.0,1.0,1,919,836,FL
1.0,2.0,1,1745,837,WA
1.0,2.0,1,1745,837,WA
1.0,2.0,0,1670,837,WA
1.0,2.0,0,1600,837,NJ
2.0,2.0,1,1438,837,MO
1.0,1.0,1,850,837,NE
1.0,1.0,0,2070,838,NJ
1.0,1.0,1,1600,838,ID
1.0,1.0,1,1250,838,WI
1.0,1.0,0,811,838,SD
2.0,2.0,1,825,839,IA
2.0,2.0,1,2695,840,CA
1.0,2.0,1,2195,840,CA
1.0,1.0,0,2150,840,NJ
2.0,3.0,0,1590,840,IN
1.0,1.0,1,1475,840,WI
1.0,1.0,0,1450,840,TX
1.0,1.0,1,1417,840,TX
1.0,2.0,0,1322,840,MD
1.0,1.0,0,1310,840,NJ
1.0,2.0,0,1270,840,CO
1.0,1.0,1,1200,840,IN
1.0,1.0,1,1200,840,GA
1.0,2.0,0,1165,840,MD
1.0,2.0,1,1155,840,CO
1.0,1.0,1,1100,840,OH
1.0,3.0,0,1095,840,WI
1.0,2.0,0,1070,840,CO
1.0,1.0,1,1050,840,MN
1.0,2.0,1,995,840,CO
2.0,2.0,1,825,840,KS
1.0,2.0,0,795,840,TX
1.0,3.0,0,775,840,OK
1.0,2.0,1,775,840,SC
1.0,2.0,0,700,840,TX
1.0,2.0,0,675,840,ND
1.0,2.0,1,650,840,AR
1.0,1.0,0,2600,841,CA
2.0,2.0,0,1476,841,MD
1.0,1.0,0,1268,841,OH
1.0,1.0,1,1076,841,TN
1.0,1.0,0,650,841,IA
2.0,2.0,1,2350,842,IL
1.0,1.0,0,1900,842,CA
1.0,1.0,1,1875,842,TX
1.0,1.0,1,1230,842,OK
1.0,1.0,1,1057,842,OH
1.0,1.0,0,1042,842,NC
1.0,1.0,1,995,842,TN
1.0,1.0,1,870,842,NC
1.0,1.0,1,2186,843,TX
1.0,2.0,0,1755,843,WA
1.0,1.0,0,1624,843,TX
1.0,1.0,1,1595,843,NH
2.0,2.0,1,1264,843,TN
1.0,2.0,0,950,843,MO
1.0,1.0,0,805,843,ND
1.0,1.0,1,1280,844,WI
1.0,1.0,0,1202,844,TX
1.0,1.0,1,1184,844,FL
1.5,2.0,0,1120,844,MD
1.0,2.0,1,424,844,WI
1.0,1.0,1,3191,845,NJ
1.0,1.0,0,3159,845,NJ
1.0,1.0,1,2355,845,MA
1.0,1.0,1,1900,845,OR
2.0,2.0,0,1805,845,CA
1.0,1.0,0,1582,845,GA
1.0,1.0,1,1395,845,MN
1.0,2.0,0,1200,845,FL
1.0,2.0,1,1015,845,NE
2.0,2.0,0,975,845,VA
1.0,1.0,1,870,845,NC
1.0,1.0,0,1689,846,NJ
1.0,1.0,1,1595,846,VA
1.0,1.0,0,1465,846,TX
1.0,1.0,0,1327,846,NJ
1.0,1.0,1,1315,846,IL
1.0,1.0,0,1283,846,TX
1.0,1.0,0,1277,846,NJ
1.0,1.0,0,1044,846,TX
1.0,1.0,0,925,846,OK
1.0,2.0,1,875,846,WI
1.0,2.0,1,2898,847,CA
1.0,1.0,1,1686,847,TX
1.0,1.0,1,1565,847,FL
1.0,1.0,1,1500,847,MN
1.0,2.0,1,1145,847,TX
1.0,2.0,1,1100,847,NJ
1.0,1.0,1,799,847,TN
1.0,1.0,0,1950,848,OR
1.0,1.0,0,1707,848,GA
1.0,2.0,1,1337,848,MD
1.0,2.0,0,1337,848,MD
1.0,1.0,1,1311,848,FL
1.0,1.0,1,879,848,FL
1.0,1.0,0,1292,849,NC
1.0,3.0,1,1185,849,AZ
1.0,1.0,0,1050,849,NV
1.0,1.0,1,839,849,FL
1.0,2.0,1,3950,850,CA
1.0,1.0,0,3390,850,MI
1.0,1.0,0,2800,850,CA
2.0,2.0,1,2800,850,CA
1.0,2.0,1,2795,850,CA
1.0,1.0,1,2750,850,CA
1.5,1.0,1,2700,850,CA
1.0,2.0,1,2700,850,CA
1.0,2.0,1,2695,850,CA
1.0,1.0,0,2570,850,CA
1.0,1.0,1,2515,850,NJ
1.0,1.0,0,2300,850,MA
1.0,2.0,1,2295,850,WA
1.0,1.0,1,2260,850,NJ
1.0,1.0,1,2100,850,PA
1.5,2.0,1,2075,850,CO
1.0,1.0,1,1990,850,FL
1.0,1.0,0,1845,850,CA
1.0,2.0,0,1795,850,CA
1.0,2.0,0,1775,850,CA
1.0,2.0,1,1699,850,FL
1.0,2.0,1,1695,850,PA
1.0,2.0,0,1695,850,WA
1.0,1.0,1,1685,850,CA
1.0,2.0,0,1599,850,WA
1.5,1.0,0,1550,850,PA
1.0,1.0,0,1500,850,VA
1.0,2.0,1,1500,850,TX
1.0,1.0,1,1450,850,MN
1.0,1.0,1,1450,850,MN
1.0,2.0,0,1450,850,PA
1.0,1.0,1,1399,850,MI
1.0,1.0,1,1399,850,FL
1.0,2.0,0,1395,850,MD
1.0,1.0,1,1359,850,MI
1.0,2.0,0,1350,850,TX
1.5,2.0,1,1339,850,OR
1.0,1.0,1,1325,850,WI
1.0,1.0,1,1299,850,FL
1.0,2.0,1,1295,850,TX
1.0,2.0,1,1285,850,OR
1.0,1.0,1,1269,850,OR
1.0,1.0,1,1269,850,MI
1.0,2.0,0,1242,850,VA
1.0,2.0,1,1230,850,UT
1.0,2.0,1,1225,850,FL
1.0,2.0,1,1200,850,FL
2.0,2.0,0,1200,850,IL
1.0,1.0,1,1200,850,OH
1.0,2.0,1,1195,850,TX
1.0,1.0,1,1179,850,MD
1.0,2.0,1,1150,850,MD
1.0,2.0,0,1140,850,OH
1.0,2.0,1,1135,850,MD
1.0,2.0,0,1133,850,NV
1.0,1.0,1,1125,850,NJ
1.0,1.0,1,1110,850,NC
1.0,2.0,1,1100,850,TX
1.0,1.0,1,1100,850,OH
1.0,2.0,0,1100,850,MA
1.0,2.0,1,1080,850,PA
1.0,2.0,1,1065,850,MD
1.0,2.0,0,1050,850,NJ
2.0,2.0,1,1029,850,TX
1.0,2.0,1,1020,850,AK
1.0,2.0,0,1010,850,MD
1.0,3.0,0,1005,850,IA
1.0,2.0,1,1000,850,MI
1.0,1.0,0,1000,850,NJ
1.0,1.0,1,995,850,MO
1.0,2.0,1,995,850,MO
1.0,1.0,1,995,850,IL
2.0,2.0,1,995,850,FL
1.0,2.0,1,985,850,NC
1.0,2.0,0,980,850,MN
1.0,2.0,0,980,850,PA
1.0,2.0,0,980,850,PA
1.0,1.0,0,978,850,NC
1.0,1.0,1,969,850,MI
1.0,1.0,0,964,850,NC
1.0,2.0,0,959,850,MN
1.0,1.0,1,950,850,FL
1.0,1.0,0,949,850,NC
1.0,2.0,0,925,850,UT
1.0,2.0,1,925,850,MO
1.0,1.0,1,910,850,MD
1.0,1.0,0,910,850,GA
1.0,1.0,1,879,850,MI
1.0,1.0,1,869,850,TX
1.0,2.0,1,865,850,NC
1.0,1.0,0,855,850,OH
2.0,2.0,1,850,850,AL
1.0,2.0,1,850,850,NE
1.0,2.0,1,825,850,MI
1.0,1.0,1,803,850,MI
1.0,1.0,1,800,850,OH
1.0,1.0,1,800,850,OH
1.0,2.0,1,800,850,CO
1.0,2.0,1,799,850,OH
1.0,2.0,1,795,850,MO
1.0,2.0,1,780,850,TX
2.0,2.0,1,775,850,KY
1.0,2.0,1,775,850,CO
1.0,1.0,0,775,850,NC
1.0,3.0,0,750,850,IA
1.0,1.0,1,730,850,IA
1.0,2.0,0,725,850,ND
1.0,2.0,0,725,850,LA
