bathrooms,bedrooms,pets_allowed,price,square_feet,state
1.0,2.0,No,625,850,TX
1.5,1.0,No,600,850,LA
1.0,2.0,Yes,595,850,ND
1.0,2.0,No,565,850,OH
1.0,2.0,Yes,525,850,OH
1.0,2.0,Yes,500,850,ND
2.0,2.0,Yes,5095,851,CA
2.0,2.0,Yes,2195,851,WA
1.0,1.0,Yes,1775,851,TX
1.0,1.0,Yes,1250,851,FL
1.0,2.0,Yes,1065,851,NJ
1.0,3.0,Yes,1026,851,NC
1.0,2.0,Yes,654,851,OH
1.0,1.0,No,2270,852,NJ
1.0,1.0,Yes,1363,852,MD
1.0,1.0,No,1200,852,MD
1.0,2.0,Yes,1195,852,OR
1.0,1.0,Yes,875,852,IA
1.0,1.0,Yes,1496,853,MD
1.0,1.0,No,1468,853,CO
1.0,2.0,Yes,1429,853,NH
1.0,2.0,Yes,1740,854,NJ
1.0,1.0,No,1545,854,MD
1.0,3.0,Yes,1160,854,IA
1.0,1.0,No,1140,854,NC
1.0,1.0,Yes,1116,854,UT
1.0,1.0,Yes,995,854,NE
1.0,1.0,Yes,990,854,VA
1.0,1.0,Yes,857,854,NC
1.0,1.0,No,3193,855,CA
1.0,2.0,Yes,1639,855,WA
1.0,1.0,Yes,1025,855,NY
1.0,1.0,No,975,855,GA
1.0,1.0,Yes,885,855,GA
1.0,1.0,No,875,855,GA
1.0,1.0,Yes,2350,856,MA
1.0,2.0,Yes,1700,856,WA
1.0,2.0,Yes,1680,856,WA
1.0,1.0,Yes,1550,856,TX
1.0,1.0,Yes,1526,856,IL
1.0,1.0,Yes,1270,856,WI
1.0,2.0,Yes,1200,856,CO
1.0,1.0,Yes,1160,856,WI
1.0,1.0,No,1002,856,NV
1.0,1.0,No,854,856,OK
1.0,1.0,Yes,825,856,TX
1.0,1.0,Yes,3100,857,CA
1.0,1.0,Yes,1825,857,CO
1.0,1.0,No,1025,857,NY
1.0,1.0,Yes,1450,858,NV
1.0,1.0,No,950,858,IA
1.5,2.0,Yes,839,858,NC
1.0,2.0,Yes,680,858,SD
1.0,0.0,Yes,2100,859,CA
1.5,2.0,Yes,1995,859,WA
1.0,1.0,No,770,859,OH
1.0,2.0,Yes,4695,860,CA
1.0,2.0,No,2550,860,CA
1.0,2.0,No,2400,860,WA
1.0,1.0,Yes,1805,860,TX
1.0,1.0,No,1373,860,GA
1.0,1.0,Yes,1325,860,WI
1.0,1.0,Yes,1198,860,MI
2.0,2.0,Yes,1150,860,TX
1.0,2.0,Yes,1075,860,MO
1.0,2.0,No,1060,860,UT
1.0,1.0,No,965,860,NJ
1.0,1.0,No,825,860,GA
1.0,2.0,Yes,775,860,NV
1.0,2.0,Yes,775,860,NV
1.0,2.0,No,635,860,TX
2.0,2.0,Yes,2260,861,PA
1.0,1.0,Yes,2200,861,VA
1.0,2.0,No,1845,861,CA
1.0,1.0,No,1312,861,NV
1.0,1.0,No,1152,861,TX
1.0,2.0,No,1990,862,WA
1.0,2.0,No,1955,862,WA
1.0,1.0,Yes,1756,862,RI
1.0,2.0,Yes,1735,862,WA
1.0,1.0,No,1555,862,MA
1.0,1.0,No,1295,862,TX
1.0,2.0,No,999,862,NC
1.0,2.0,No,1750,863,CA
1.0,1.0,Yes,1294,863,OR
2.0,2.0,Yes,1040,863,TX
1.0,2.0,Yes,1021,863,MO
1.0,2.0,No,1724,864,WA
1.0,2.0,No,1724,864,WA
1.0,2.0,Yes,1724,864,WA
1.0,2.0,No,1724,864,WA
2.0,3.0,No,1497,864,IL
2.0,2.0,No,1399,864,CO
1.0,1.0,No,1375,864,FL
2.0,2.0,Yes,1365,864,CO
1.0,2.0,Yes,1125,864,WA
1.0,2.0,No,930,864,PA
2.0,2.0,No,920,864,PA
1.5,2.0,No,800,864,IA
1.0,2.0,No,640,864,OH
1.0,1.0,Yes,2891,865,CA
1.5,1.0,Yes,2516,865,CA
1.0,2.0,Yes,1360,865,MD
1.0,2.0,Yes,1330,865,MD
1.0,1.0,Yes,1200,865,TX
1.0,2.0,No,1145,865,TX
1.0,2.0,No,1095,865,TX
1.0,2.0,No,1049,865,VA
1.0,2.0,Yes,875,865,OR
1.0,2.0,No,513,865,WV
1.0,1.0,Yes,1211,866,NC
1.0,2.0,No,800,866,FL
1.0,1.0,Yes,1354,867,TN
1.0,2.0,Yes,1205,867,CO
1.0,2.0,Yes,1110,867,CO
1.0,2.0,Yes,875,867,AZ
1.0,2.0,No,2150,868,HI
1.0,1.0,Yes,2098,868,MA
1.0,1.0,Yes,1614,868,TX
1.0,2.0,Yes,1600,868,GA
1.0,1.0,Yes,1290,868,FL
2.0,2.0,Yes,1149,868,TX
2.0,2.0,Yes,1149,868,TX
2.0,2.0,Yes,1149,868,TX
2.0,2.0,No,1100,868,TX
2.0,4.0,No,1100,868,IL
1.0,1.0,Yes,919,868,VA
1.0,1.0,Yes,1345,869,NC
1.0,2.0,No,1089,869,TX
1.0,1.0,Yes,4995,870,CA
1.0,1.0,Yes,2140,870,NJ
2.0,2.0,Yes,1605,870,VA
1.0,1.0,Yes,1600,870,MD
1.0,1.0,Yes,1558,870,NC
1.0,1.0,Yes,1495,870,MN
2.0,2.0,Yes,1445,870,CO
2.0,2.0,No,1225,870,TX
1.0,1.0,Yes,1180,870,FL
1.0,2.0,Yes,1095,870,NE
1.0,1.0,Yes,1055,870,SC
1.0,2.0,No,999,870,UT
1.0,2.0,Yes,975,870,KS
1.0,2.0,No,950,870,OR
1.0,2.0,No,910,870,UT
1.0,1.0,Yes,875,870,KS
1.0,1.0,Yes,805,870,KS
1.5,2.0,No,719,870,OH
1.0,1.0,Yes,1995,871,PA
2.0,2.0,Yes,1755,871,IL
1.0,1.0,Yes,1723,871,WA
1.0,1.0,Yes,1605,871,NJ
2.0,2.0,Yes,1270,871,TX
1.0,1.0,No,1225,871,NH
1.0,2.0,Yes,770,871,OK
1.0,1.0,Yes,2350,872,NJ
1.5,2.0,Yes,2000,872,WA
1.0,1.0,No,1296,872,NC
1.0,1.0,No,1109,872,TX
1.0,2.0,Yes,690,872,OH
1.0,1.0,Yes,1934,873,NJ
1.0,1.0,Yes,1380,873,TX
1.0,1.0,No,1300,873,TX
1.0,2.0,Yes,1255,873,NJ
1.0,2.0,No,1885,874,NJ
1.0,1.0,No,1325,874,CT
1.0,1.0,Yes,1205,874,WI
1.0,1.0,No,924,874,TX
1.0,1.0,Yes,2780,875,MA
1.0,1.0,Yes,2520,875,CA
1.0,1.0,No,2495,875,DC
1.0,1.0,Yes,2445,875,CA
1.0,2.0,Yes,2395,875,CA
1.0,2.0,Yes,1925,875,PA
1.0,2.0,Yes,1695,875,CA
2.0,2.0,Yes,1625,875,CA
2.0,2.0,Yes,1500,875,NY
1.0,2.0,Yes,1289,875,NH
1.0,2.0,No,1280,875,MD
1.0,1.0,No,1269,875,TX
1.0,2.0,Yes,1263,875,MO
1.0,2.0,No,1249,875,MN
1.0,2.0,Yes,1249,875,NH
1.0,2.0,Yes,1249,875,NH
1.0,2.0,No,1183,875,CT
1.0,2.0,Yes,1175,875,WA
1.0,2.0,Yes,1158,875,CT
1.0,2.0,No,1158,875,CT
1.0,2.0,Yes,1158,875,CT
1.0,2.0,No,1158,875,CT
1.0,2.0,No,1158,875,CT
1.0,1.0,No,1150,875,IL
1.0,2.0,Yes,1010,875,MD
1.0,2.0,Yes,995,875,TX
1.0,2.0,No,980,875,IA
1.0,2.0,Yes,975,875,MI
1.0,2.0,Yes,950,875,MO
1.0,1.0,Yes,800,875,MO
2.0,3.0,No,732,875,MI
2.0,2.0,Yes,675,875,TX
2.0,2.0,Yes,1600,876,MA
1.0,2.0,No,1461,876,CO
1.0,1.0,Yes,1400,876,MN
2.0,2.0,No,1180,876,TX
2.0,2.0,No,1180,876,TX
2.0,2.0,No,1169,876,TX
1.0,2.0,No,995,876,OR
1.0,1.0,No,977,876,TX
1.0,1.0,No,929,876,IN
1.0,1.0,Yes,885,876,NE
1.0,1.0,No,1600,877,TX
1.0,2.0,Yes,1295,877,OR
1.0,1.0,Yes,1275,877,WI
1.0,2.0,Yes,1090,877,CO
3.0,3.0,No,2385,878,IL
2.0,2.0,No,2195,878,CA
1.0,1.0,No,1002,878,TX
1.0,1.0,Yes,1470,879,TX
1.0,1.0,Yes,1450,879,GA
1.0,1.0,No,1440,879,MD
1.0,2.0,Yes,1278,879,WI
1.5,1.0,No,2350,880,FL
1.0,2.0,No,1900,880,NJ
2.0,2.0,No,1750,880,CA
1.5,2.0,Yes,1675,880,CA
2.0,3.0,No,1650,880,IN
2.0,2.0,Yes,1585,880,WA
1.0,1.0,No,1539,880,VA
1.0,2.0,No,1450,880,VA
1.5,2.0,No,1440,880,IN
1.0,2.0,No,1410,880,NH
1.0,2.0,Yes,1335,880,MD
1.0,2.0,No,1280,880,MD
1.0,2.0,Yes,1229,880,NH
1.0,2.0,No,1200,880,FL
1.0,1.0,Yes,1125,880,AL
1.0,2.0,No,925,880,UT
1.0,2.0,No,880,880,TX
1.0,2.0,No,850,880,MI
1.0,1.0,Yes,825,880,OK
1.5,2.0,No,770,880,NE
2.0,2.0,Yes,750,880,IN
2.0,2.0,Yes,665,880,OK
1.0,1.0,Yes,1516,881,TX
1.0,1.0,Yes,1250,881,KY
1.0,1.0,Yes,1500,882,WI
1.0,1.0,Yes,1500,882,WI
1.0,1.0,Yes,1345,882,WI
1.0,2.0,No,1112,882,TX
1.0,1.0,Yes,979,882,TX
1.0,1.0,Yes,975,882,TX
1.0,2.0,Yes,824,882,WI
1.0,2.0,Yes,780,882,OH
1.0,1.0,Yes,1705,883,MD
2.0,2.0,Yes,1015,883,TX
1.0,2.0,No,2100,884,CA
1.0,1.0,Yes,1930,884,WA
1.0,2.0,No,1895,884,CA
1.0,2.0,Yes,1400,884,WA
1.0,2.0,No,1400,884,WA
1.0,2.0,Yes,1295,884,NJ
1.0,2.0,Yes,1205,884,NJ
1.0,2.0,Yes,1061,884,GA
1.0,3.0,Yes,950,884,MO
2.0,2.0,Yes,825,884,OK
1.0,4.0,Yes,2075,885,IL
2.0,2.0,Yes,1700,885,NC
1.5,2.0,No,1545,885,UT
1.0,1.0,Yes,1525,885,MN
2.0,2.0,No,1476,885,MD
1.0,1.0,No,1150,885,FL
1.0,1.0,Yes,1550,886,IA
1.0,2.0,Yes,1400,886,NC
1.0,2.0,Yes,1400,886,NE
1.0,2.0,Yes,1229,886,MD
2.0,2.0,No,1099,886,MD
1.0,2.0,No,1095,886,TX
1.0,1.0,Yes,980,886,SC
1.0,2.0,Yes,850,886,WI
2.0,2.0,No,2000,887,CO
1.0,2.0,No,1637,887,MD
1.0,2.0,Yes,2695,888,NY
2.0,2.0,Yes,1875,888,WA
1.0,1.0,No,1592,888,NH
1.0,1.0,No,1585,888,OH
2.0,2.0,No,1098,888,IN
1.0,2.0,No,799,888,WI
1.0,2.0,No,795,888,ND
2.0,2.0,Yes,1784,889,NH
1.0,1.0,Yes,1280,889,WI
2.0,3.0,Yes,5100,890,CA
2.0,2.0,No,3395,890,DC
1.0,2.0,No,1835,890,CA
2.0,2.0,Yes,1725,890,CA
1.0,2.0,No,1708,890,MD
2.0,2.0,No,1495,890,IL
1.0,1.0,No,1474,890,MD
1.0,1.0,No,1459,890,MD
1.0,1.0,Yes,1444,890,MD
1.0,1.0,Yes,1440,890,ID
1.0,1.0,Yes,1350,890,PA
2.0,2.0,No,1165,890,WA
1.0,1.0,Yes,1165,890,GA
1.0,1.0,Yes,1065,890,TX
1.0,1.0,Yes,1000,890,OH
1.0,1.0,Yes,990,890,AZ
1.0,1.0,Yes,943,890,TX
1.0,1.0,Yes,940,890,TX
1.0,3.0,No,925,890,TX
2.0,2.0,Yes,823,890,TX
1.0,2.0,Yes,800,890,MI
1.0,1.0,No,705,890,ND
1.5,1.0,No,1900,891,FL
1.0,2.0,Yes,725,891,MI
1.0,1.0,Yes,1994,892,CA
1.0,1.0,No,1460,892,MD
1.0,1.0,No,972,892,TX
1.0,1.0,Yes,1065,893,MD
1.0,1.0,Yes,1050,893,MD
2.0,2.0,Yes,975,893,VA
1.0,3.0,No,5195,894,CA
1.0,2.0,Yes,2195,894,WA
1.5,2.0,Yes,1595,894,CO
2.0,2.0,Yes,1480,894,OK
2.0,2.0,No,1450,894,OK
2.0,2.0,No,1440,894,OK
1.0,1.0,Yes,1246,894,PA
1.0,2.0,Yes,985,894,TX
1.0,2.0,Yes,909,894,MO
1.0,1.0,Yes,899,894,IA
2.0,2.0,Yes,2995,895,CA
1.0,2.0,Yes,1495,895,OR
1.0,2.0,Yes,1350,895,CO
1.0,2.0,No,1300,895,CO
2.0,2.0,Yes,1199,895,IN
1.0,2.0,No,1199,895,NH
1.0,1.0,Yes,1166,895,PA
1.0,2.0,No,985,895,OH
1.0,2.0,Yes,946,895,NC
1.0,2.0,Yes,895,895,PA
1.0,2.0,Yes,664,895,SD
2.0,2.0,No,2395,896,DC
1.0,1.0,No,1909,896,MD
1.0,2.0,Yes,1795,896,IL
1.0,1.0,Yes,1415,896,TX
1.0,2.0,No,990,896,LA
1.0,1.0,Yes,930,896,GA
1.0,2.0,Yes,875,896,NC
1.0,3.0,Yes,689,896,IN
1.0,2.0,No,625,896,TN
1.0,2.0,No,2585,897,NJ
2.0,2.0,No,2525,897,CA
1.0,1.0,Yes,1600,897,FL
1.0,2.0,No,1817,898,WA
1.0,1.0,No,1349,898,NV
1.0,1.0,No,1025,898,WI
2.0,2.0,Yes,769,898,TX
2.0,2.0,Yes,769,898,TX
2.0,2.0,Yes,1364,899,TX
1.0,2.0,Yes,1285,899,MD
1.0,1.0,No,1206,899,TX
1.0,1.0,Yes,1110,899,AZ
1.5,1.0,Yes,1005,899,TX
2.0,3.0,No,4995,900,CA
1.5,3.0,No,4769,900,CA
1.0,2.0,No,3800,900,CA
1.0,3.0,No,3175,900,CA
1.0,1.0,No,3100,900,NJ
1.0,1.0,No,2950,900,CA
2.0,2.0,Yes,2837,900,CA
1.5,2.0,Yes,2800,900,CA
2.0,2.0,Yes,2795,900,CA
2.0,2.0,Yes,2690,900,CA
1.0,2.0,No,2625,900,MA
1.0,1.0,No,2599,900,CA
1.0,2.0,Yes,2510,900,NJ
1.0,2.0,Yes,2445,900,CA
1.0,2.0,Yes,2395,900,DC
1.0,2.0,Yes,2298,900,CA
1.0,2.0,No,2200,900,MA
1.0,3.0,No,2200,900,VT
1.0,2.0,Yes,2100,900,IL
1.5,2.0,No,2100,900,CA
1.0,2.0,No,2100,900,NJ
1.0,2.0,No,2000,900,NY
1.0,2.0,No,1999,900,NY
2.0,2.0,Yes,1990,900,IL
1.0,2.0,Yes,1905,900,VA
1.0,1.0,Yes,1850,900,CA
1.0,1.0,No,1850,900,CA
2.0,2.0,Yes,1835,900,WA
1.0,2.0,Yes,1825,900,NJ
1.0,2.0,Yes,1800,900,PA
1.0,2.0,Yes,1795,900,WA
1.0,1.0,Yes,1750,900,MD
1.0,2.0,No,1725,900,MA
1.0,1.0,Yes,1710,900,MD
2.0,2.0,Yes,1700,900,PA
1.0,1.0,Yes,1695,900,GA
1.5,2.0,No,1675,900,OR
1.0,3.0,No,1650,900,IN
1.0,1.0,Yes,1648,900,IL
1.0,2.0,Yes,1639,900,MA
1.0,2.0,No,1620,900,NJ
1.0,2.0,No,1620,900,NJ
2.0,2.0,Yes,1600,900,PA
1.0,1.0,Yes,1600,900,MN
1.0,3.0,No,1599,900,NH
1.0,1.0,No,1579,900,CO
1.0,2.0,Yes,1550,900,CA
1.0,2.0,No,1550,900,GA
1.0,1.0,Yes,1550,900,GA
2.0,1.0,No,1525,900,MD
1.0,2.0,Yes,1500,900,FL
1.0,1.0,No,1500,900,NJ
1.0,2.0,No,1475,900,OH
1.0,2.0,No,1460,900,WA
1.0,2.0,No,1400,900,MA
2.0,2.0,Yes,1390,900,MD
1.0,1.0,No,1365,900,TX
1.0,2.0,No,1365,900,MD
1.0,4.0,No,1350,900,CT
1.0,3.0,No,1350,900,WI
1.0,1.0,Yes,1350,900,NH
1.0,2.0,No,1350,900,MD
1.0,2.0,Yes,1340,900,CO
1.0,2.0,Yes,1329,900,MN
1.0,2.0,Yes,1300,900,OR
1.0,2.0,Yes,1300,900,GA
1.0,3.0,Yes,1300,900,OH
1.0,2.0,Yes,1300,900,NJ
1.0,1.0,Yes,1299,900,TN
1.0,2.0,Yes,1289,900,FL
1.0,1.0,Yes,1275,900,IL
1.0,1.0,Yes,1264,900,FL
2.0,2.0,Yes,1255,900,MD
1.5,2.0,Yes,1250,900,WA
1.0,2.0,Yes,1250,900,OR
2.0,2.0,No,1240,900,FL
1.0,2.0,Yes,1230,900,OH
2.0,2.0,No,1214,900,TX
1.0,3.0,No,1200,900,MI
2.0,2.0,No,1200,900,IA
1.0,2.0,Yes,1200,900,MO
1.0,2.0,No,1195,900,MO
1.0,2.0,Yes,1100,900,MN
1.0,2.0,Yes,1100,900,AK
1.0,1.0,Yes,1075,900,IL
1.0,2.0,Yes,1035,900,GA
1.0,2.0,No,1030,900,MI
1.0,2.0,No,1025,900,IA
1.0,1.0,Yes,1021,900,VA
2.0,2.0,Yes,1015,900,NC
1.0,2.0,No,999,900,UT
1.0,2.0,No,995,900,IA
1.0,2.0,Yes,995,900,WI
1.0,2.0,Yes,978,900,NC
1.0,1.0,Yes,975,900,PA
1.0,2.0,No,975,900,TX
1.0,1.0,No,964,900,NC
2.0,2.0,Yes,950,900,FL
1.0,1.0,Yes,950,900,MO
1.0,2.0,No,935,900,CA
1.0,2.0,Yes,924,900,NC
1.0,1.0,No,900,900,MO
1.0,2.0,No,900,900,PA
1.0,1.0,No,899,900,NC
1.0,1.0,Yes,898,900,AK
1.0,1.0,No,890,900,MD
1.0,2.0,No,875,900,IL
1.0,2.0,Yes,870,900,IN
1.0,2.0,Yes,850,900,OH
1.0,2.0,No,850,900,MO
1.0,2.0,No,850,900,IA
1.0,2.0,No,850,900,WI
1.0,2.0,Yes,850,900,MO
1.0,2.0,Yes,850,900,AR
2.0,2.0,Yes,850,900,NV
2.0,2.0,Yes,848,900,SD
1.0,2.0,Yes,825,900,NE
1.0,3.0,No,825,900,MI
1.0,2.0,No,815,900,ND
1.0,2.0,Yes,805,900,PA
1.0,2.0,Yes,800,900,TN
1.0,1.0,Yes,800,900,ND
1.0,3.0,Yes,800,900,OK
1.0,2.0,Yes,795,900,IA
1.0,2.0,No,785,900,VA
1.0,2.0,No,785,900,VA
1.5,2.0,Yes,780,900,TX
1.0,2.0,Yes,775,900,MO
2.0,2.0,Yes,770,900,NC
1.0,2.0,No,765,900,PA
2.0,2.0,Yes,760,900,TX
2.0,2.0,Yes,750,900,NC
1.0,2.0,Yes,750,900,WI
1.0,2.0,Yes,735,900,OH
1.0,2.0,Yes,700,900,MI
1.0,2.0,Yes,700,900,TX
1.0,2.0,No,695,900,SD
1.0,2.0,Yes,695,900,SD
1.0,2.0,Yes,675,900,MI
2.0,2.0,Yes,650,900,MO
1.0,2.0,No,645,900,ND
1.0,2.0,No,635,900,PA
1.0,2.0,Yes,625,900,GA
2.0,2.0,Yes,565,900,TX
1.5,2.0,No,505,900,OK
2.0,2.0,No,500,900,TX
1.0,2.0,No,500,900,TX
1.0,2.0,Yes,455,900,PA
1.5,2.0,No,1231,901,PA
1.0,2.0,No,999,901,MA
1.0,2.0,No,874,901,LA
1.0,2.0,No,850,901,MI
2.0,2.0,Yes,578,901,TX
1.0,2.0,No,1850,902,CO
2.0,2.0,No,1250,902,FL
1.0,2.0,Yes,1225,902,IL
1.0,1.0,No,1177,902,WA
1.0,2.0,Yes,845,902,WA
1.0,2.0,No,700,902,GA
1.0,1.0,Yes,1730,903,MD
1.0,1.0,No,1495,903,TX
1.5,1.0,No,1300,903,
1.0,1.0,Yes,1265,903,TX
2.0,2.0,Yes,1240,903,MD
2.0,2.0,No,1055,903,TX
1.0,1.0,Yes,834,903,IN
1.0,2.0,Yes,1770,904,NJ
1.0,2.0,Yes,1770,904,NJ
2.0,2.0,Yes,2859,905,CA
1.0,1.0,Yes,2450,905,MN
3.0,3.0,No,1797,905,IN
2.0,2.0,Yes,1468,905,WA
2.0,2.0,Yes,1330,905,TX
1.0,2.0,Yes,1240,905,TX
1.0,2.0,No,1160,905,NV
1.0,1.0,Yes,1050,905,KS
2.0,2.0,Yes,795,905,AR
1.0,1.0,No,1743,906,MD
1.0,2.0,No,1700,906,ID
1.5,2.0,No,1683,906,WA
1.5,2.0,No,1683,906,WA
1.5,1.0,No,1295,906,TX
1.0,1.0,Yes,1175,906,TX
1.0,1.0,Yes,730,906,AL
1.0,1.0,No,1369,907,CA
1.0,3.0,Yes,1194,907,AZ
2.0,2.0,Yes,1640,908,WA
1.0,1.0,No,1225,908,TX
1.0,1.0,No,1010,908,GA
2.0,2.0,Yes,660,908,AR
2.0,2.0,Yes,1095,909,IA
2.0,2.0,No,1887,910,WA
1.0,1.0,Yes,1750,910,IA
2.0,4.0,No,1496,910,IN
1.0,1.0,No,1161,910,NC
1.0,1.0,No,1047,910,OH
1.0,1.0,Yes,1046,910,FL
1.0,1.0,Yes,1019,910,OH
1.0,1.0,No,893,910,NC
2.0,2.0,No,1949,911,WA
2.0,2.0,Yes,1870,911,NJ
1.0,1.0,No,1299,911,MD
1.0,1.0,Yes,1079,911,GA
2.0,2.0,Yes,991,911,KY
2.0,2.0,Yes,3700,912,DC
2.0,2.0,Yes,1313,912,TX
1.0,2.0,Yes,1239,912,TX
1.0,2.0,No,1159,912,TX
1.0,2.0,Yes,1145,912,NE
1.0,3.0,Yes,1045,912,MO
2.0,2.0,Yes,1004,912,TN
2.0,2.0,Yes,895,912,IA
2.0,3.0,Yes,790,912,IA
1.0,1.0,Yes,1795,913,WI
2.0,2.0,No,1712,913,WA
1.0,1.0,No,1685,913,CT
2.0,2.0,No,1480,913,MS
1.0,2.0,Yes,1397,913,WA
1.0,2.0,Yes,1005,913,TX
1.0,1.0,Yes,808,913,TX
1.0,1.0,Yes,805,913,TX
1.0,1.0,Yes,5000,914,CA
2.0,2.0,Yes,1855,914,MD
2.0,3.0,No,1575,914,WI
2.0,1.0,Yes,1555,914,WA
2.0,2.0,No,1350,914,FL
1.0,1.0,Yes,1128,914,TX
1.0,2.0,Yes,1123,914,TX
2.0,2.0,Yes,4895,915,CA
2.0,2.0,No,2295,915,CA
1.0,1.0,No,2120,915,WA
1.0,1.0,Yes,1650,915,VT
1.0,2.0,No,1445,915,MD
1.0,2.0,No,1410,915,NH
1.0,2.0,Yes,1300,915,CO
1.0,1.0,Yes,1045,915,AZ
1.0,2.0,No,565,915,ND
1.0,2.0,Yes,2199,916,MN
1.0,2.0,Yes,1800,916,PA
2.0,2.0,No,1365,916,CO
2.0,2.0,No,1300,916,IA
1.0,2.0,No,1130,916,WA
1.0,2.0,No,1025,916,MN
1.0,2.0,No,820,916,ND
1.0,2.0,Yes,725,916,MI
1.0,2.0,No,1900,917,CA
1.0,2.0,Yes,1295,917,OR
1.0,1.0,Yes,655,917,KS
1.5,2.0,No,2495,918,CA
1.0,1.0,Yes,2025,918,NJ
2.0,2.0,No,1890,918,WA
2.0,2.0,No,1805,918,WA
2.0,2.0,No,1289,918,NV
1.0,1.0,Yes,1250,918,MN
1.0,2.0,Yes,1200,918,WI
1.0,3.0,Yes,830,918,OH
1.0,2.0,No,750,918,SD
1.0,1.0,Yes,1920,919,TX
1.0,2.0,No,1110,919,MD
1.0,1.0,Yes,2700,920,NJ
1.0,2.0,No,2065,920,CA
1.0,2.0,Yes,2050,920,WA
1.0,1.0,No,1810,920,MD
1.0,1.0,Yes,1649,920,NJ
1.0,2.0,No,1630,920,NJ
1.0,2.0,No,1586,920,NJ
1.0,1.0,No,1556,920,GA
2.0,2.0,Yes,1495,920,AZ
1.0,2.0,Yes,1245,920,OR
1.0,2.0,Yes,1195,920,CO
1.0,1.0,No,1094,920,GA
1.5,1.0,No,1067,920,GA
1.0,2.0,No,950,920,UT
1.0,1.0,No,922,920,NC
2.0,2.0,No,910,920,SC
1.0,1.0,Yes,895,920,SD
1.0,2.0,Yes,835,920,SD
1.0,1.0,Yes,826,920,PA
1.0,2.0,Yes,825,920,SD
1.0,2.0,Yes,1565,921,TN
2.0,2.0,Yes,1430,921,TX
1.5,1.0,Yes,1195,921,
1.0,2.0,No,2800,922,MA
1.0,1.0,Yes,1580,922,GA
1.0,1.0,Yes,1464,922,CT
1.0,2.0,Yes,4795,923,CA
1.0,2.0,Yes,1895,923,FL
2.0,2.0,No,1850,923,CA
1.0,1.0,Yes,1713,923,NY
2.0,2.0,Yes,1475,923,WA
1.0,1.0,No,1953,924,WA
2.0,2.0,No,1760,924,OR
2.0,2.0,Yes,1575,924,WA
2.0,2.0,No,916,924,MN
1.5,2.0,Yes,675,924,OH
1.0,2.0,Yes,2595,925,CA
1.0,2.0,No,2495,925,CA
1.0,2.0,No,2495,925,CA
1.0,2.0,No,2100,925,CA
2.0,2.0,No,2020,925,CA
2.0,2.0,No,1476,925,CO
1.0,1.0,Yes,1450,925,MN
2.0,2.0,No,1436,925,CO
1.0,2.0,Yes,1375,925,WI
1.0,1.0,Yes,1295,925,CA
1.0,2.0,Yes,1250,925,CO
2.0,2.0,Yes,1150,925,TX
1.0,2.0,Yes,900,925,VA
2.0,2.0,Yes,895,925,FL
1.5,2.0,Yes,890,925,TX
1.0,1.0,Yes,889,925,IA
1.0,1.0,No,875,925,GA
1.5,2.0,Yes,775,925,KY
1.0,2.0,No,775,925,OK
1.0,2.0,No,750,925,OH
1.0,2.0,No,700,925,OH
1.0,2.0,Yes,679,925,OK
1.5,2.0,Yes,1550,926,IL
1.0,2.0,No,1275,926,TX
2.0,2.0,No,1027,926,MN
1.5,2.0,Yes,3050,927,DC
2.0,2.0,No,1675,927,NJ
2.0,2.0,No,1490,927,NJ
2.0,2.0,No,1475,927,NJ
1.5,2.0,Yes,1445,927,MD
1.5,2.0,Yes,1440,927,MD
1.0,1.0,No,850,927,NC
1.0,1.0,Yes,1192,928,GA
2.0,2.0,No,1020,928,OH
2.0,2.0,Yes,2770,929,NJ
2.0,2.0,No,2375,929,NJ
1.5,1.0,No,1435,929,NJ
2.0,2.0,No,2010,930,CA
1.0,2.0,Yes,1700,930,IL
2.0,1.0,No,1424,930,TX
1.5,2.0,Yes,1275,930,TX
1.5,2.0,No,1200,930,FL
2.0,2.0,Yes,1150,930,AZ
1.0,2.0,No,1144,930,VA
1.0,1.0,No,1115,930,NJ
1.0,2.0,Yes,1100,930,OH
2.0,2.0,Yes,1100,930,VA
1.0,2.0,Yes,1072,930,MD
2.0,2.0,No,1035,930,UT
2.0,2.0,Yes,1000,930,ND
2.0,2.0,No,965,930,NC
1.0,2.0,No,895,930,OR
1.5,2.0,No,668,930,CA
1.0,2.0,Yes,624,930,IL
1.0,2.0,Yes,610,930,KS
1.0,2.0,No,6500,931,CA
1.0,1.0,No,1740,931,TX
1.0,1.0,Yes,1670,931,CT
2.0,2.0,Yes,1418,931,AL
2.0,2.0,No,1225,931,IA
1.0,1.0,No,1085,931,GA
2.0,2.0,No,1965,932,WA
2.0,2.0,No,1965,932,WA
2.0,2.0,No,1915,932,WA
1.5,2.0,No,1586,932,MD
2.0,2.0,Yes,1438,932,WA
1.5,2.0,Yes,1295,932,OR
1.5,1.0,No,2600,933,WA
1.0,2.0,Yes,2195,933,OR
1.0,2.0,Yes,1527,933,MD
1.0,3.0,No,895,933,OK
1.0,3.0,Yes,785,933,OH
1.0,1.0,Yes,695,933,OH
1.5,2.0,Yes,1495,934,IL
2.0,2.0,No,1180,934,VA
2.0,2.0,Yes,807,934,TX
2.0,2.0,No,2250,935,NJ
1.0,1.0,No,1714,935,TX
1.0,2.0,Yes,1455,935,WA
1.0,2.0,Yes,1450,935,MD
1.0,2.0,Yes,1420,935,MD
